Date,Day.past.1.1.16,Treatment,Salinity,Temp (in situ),TA (FTA),pH out,fCO2 out (uatm),pCO2 out (uatm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW),Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),,Salinity.SD,Temp (in situ).SD,TA (FTA).SD,pH out.SD,fCO2 out (uatm).SD,pCO2 out (uatm).SD,HCO3 out (mmol/kgSW).SD,CO3 out (mmol/kgSW).SD,CO2 out (mmol/kgSW).SD,B Alk out (mmol/kgSW).SD,OH out (mmol/kgSW).SD,P Alk out (mmol/kgSW).SD,Si Alk out (mmol/kgSW).SD,Revelle out.SD,WCa out.SD,WAr out.SD,xCO2 out (dry at 1 atm) (ppm).SD
3/20/16,79,Control,34.84,23.530119,2218.4862,7.9567333,489.93,491.52,1804.61,167.32,14.44,74.49,4.77,0,0,10.7675,4.022,2.641,505.71,,0.051639778,0.081366367,12.48149221,0.016640568,24.28177414,24.35979383,18.89693979,4.846717102,0.707420981,2.303355041,0.17669811,0,0,0.210723753,0.116218186,0.077380733,25.06522381
3/28/16,87,Control,34.35,24.531225,2180.8289,7.9840461,447.75,449.18,1743.71,176.52,12.91,78.6,5.51,0,0,10.2992,4.267,2.807,462.99,,0.052704628,0.077634094,23.6220107,0.014527706,14.8233487,14.86470839,13.78158594,6.501247743,0.42804465,2.259793501,0.213177026,0,0,0.154772091,0.155709844,0.102853726,15.32176738
4/5/16,95,Control,34.51,24.48047,2222.4387,8.0262946,405.28,406.59,1741.82,194.62,11.68,85.38,6.05,0,0,9.8666,4.698,3.089,419.04,,0.087559504,0.081075977,15.12565249,0.002888096,5.049708462,5.080343383,14.11821518,1.502442456,0.175119007,0.635609943,0.084983659,0,0,0.053475228,0.036453928,0.024698178,5.169397128
4/12/16,102,Control,34.47,23.8921,2195.4838,7.9996017,431.5701384,432.9715249,1750.25069,179.8595968,12.64046791,80.13099068,5.394874559,0,0,10.23671684,4.34081001,2.849242555,445.7574152,,0.048304589,0.054850141,9.40618737,0.00397393,5.900754167,5.918585311,9.919144191,1.259399466,0.176975366,0.648958579,0.059314197,0,0,0.055651715,0.030006168,0.0197587,6.090549606
4/22/16,112,Control,34.6,25.241862,2176.0196,8.0068576,417.7931197,419.1260366,1709.581353,188.1108292,11.81467422,84.021149,6.205501642,0,0,9.870602465,4.545077579,2.995958155,432.5817862,,7.49E-15,0.082629913,13.44712317,0.004337966,5.511621367,5.530314633,11.75472354,2.242853247,0.176672664,0.787619236,0.101566838,0,0,0.059459058,0.054568733,0.036420705,5.651531842
4/28/16,118,Control,34.68,24.360311,2171.2237,8.0049217,419.3971954,420.7496969,1717.784638,182.6505302,12.12282919,82.42922038,5.718918488,0,0,10.02669531,4.403869693,2.895617537,433.5438829,,0.042163702,0.052358008,12.48090623,0.00830671,10.28336996,10.31657586,13.40246269,2.865442226,0.299076297,1.324686538,0.114431852,0,0,0.095950293,0.068219812,0.044957985,10.62838228
5/10/16,130,Control,34.1,24.658964,2134.7269,8.0151139,402.4189714,403.7120004,1681.231508,182.4768125,11.57898593,82.60029245,5.951367658,0,0,9.918843221,4.422561578,2.90738819,416.2199694,,7.49E-15,0.065996838,9.467654872,0.005507813,6.81266026,6.835187295,10.19742484,2.04654934,0.20847366,0.912637741,0.101382776,0,0,0.070002046,0.049918096,0.033183755,7.015987536
5/19/16,139,Control,34.26,24.890509,2167.5619,8.0234584,398.6765764,399.9539574,1696.548078,189.9963505,11.39445881,84.82005854,6.210778993,0,0,9.803096268,4.600646438,3.027477678,412.5225918,,0.051639778,0.052814301,13.38090868,0.004537928,5.592476196,5.610673797,11.67713135,2.135586241,0.167150139,0.846591148,0.078121091,0,0,0.057256475,0.050229071,0.03324677,5.773447695
5/25/16,145,Control,34.513334,24.850001,2168.0216,8.0178306,404.4360839,405.7325261,1699.445589,188.8456491,11.55506778,84.75454647,6.139994674,0,0,9.829044952,4.563032842,3.003753108,418.4508904,,0.013146093,0.064787878,17.68013661,0.018404694,17.60603651,17.66172156,5.90182107,7.562390316,0.489770631,2.799836912,0.236935621,0,0,0.167005635,0.182056775,0.119476923,18.25262277
5/31/16,151,Control,34.2,23.84361,2144.5759,8.0019467,419.5817289,420.943383,1709.277893,175.1910229,12.32069619,79.54951943,5.376631562,0,0,10.20426786,4.23686883,2.779149595,433.3460488,,7.49E-15,0.118696975,15.95201413,0.010744487,12.49661324,12.53602652,15.25778884,3.361312383,0.346581046,1.452225795,0.101405423,0,0,0.107357712,0.080693482,0.052217898,12.95816387
6/7/16,158,Control,34.01,25.333051,2137.216,7.9837303,439.6725874,441.0737221,1701.326791,175.6155236,12.44249087,78.80006308,5.868708184,0,0,10.16076643,4.264438126,2.808622396,455.3199588,,0.031622777,0.119753644,11.41287843,0.00493088,6.775383845,6.795893139,10.3033795,1.661548899,0.175796232,0.688249974,0.062690801,0,0,0.052822358,0.039826294,0.026263491,7.071491171
6/13/16,164,Control,34.24,25.614715,2165.7942,7.9965373,429.0903213,430.4530674,1708.679964,184.4906964,12.04347407,81.92040015,6.222760133,0,0,9.96514667,4.473787231,2.950346265,444.5954851,,0.051639778,0.040929537,14.15819171,0.00285929,4.603832189,4.618823495,12.19407298,1.447116851,0.134334132,0.377653116,0.048738543,0,0,0.035616336,0.035155376,0.023107024,4.75106392
6/20/16,171,Control,34.27,25.042933,2194.4631,7.994456,437.8401629,439.240395,1741.008152,183.4269245,12.46457299,80.72137511,5.890093331,0,0,10.11958955,4.442375289,2.924715594,453.174966,,0.067494856,0.095014992,14.55393991,0.007797125,10.62103061,10.65400988,14.56212687,2.471385191,0.287220066,1.177195931,0.083310016,0,0,0.087178948,0.058185318,0.038004527,11.04201592
7/1/16,182,Control,34.501666,25.491669,2171.2456,8.0179277,404.4193963,405.7057125,1693.836185,192.5249783,11.37058631,85.87023356,6.499007631,0,0,9.723692572,4.657516158,3.07186152,418.9332096,,0.039635251,0.075461666,13.11693835,0.012762345,12.64746176,12.6876987,7.256090969,5.464154202,0.356745663,2.026033304,0.198094905,0,0,0.12201061,0.132187538,0.087325335,13.10112247
7/7/16,188,Control,34.6,25.424243,2212.6487,7.9460028,503.164683,504.7663933,1787.631341,172.1027196,14.16365811,75.34126584,5.482162968,0,0,10.56268193,4.159591772,2.743376449,521.1543925,,7.49E-15,0.04260054,8.942300301,0.006029442,8.825268356,8.853737607,9.634106647,2.012730926,0.255618203,0.876442255,0.08459812,0,0,0.076451521,0.048698916,0.032182724,9.121876609
7/12/16,193,Control,34.4,25.339641,2186.5889,7.9589046,480.559184,482.0905091,1758.458625,173.0600755,13.57007965,76.43607493,5.585332815,0,0,10.43294985,4.189021583,2.761069915,497.6631779,,7.49E-15,0.046319484,5.421770364,0.006609596,9.141159552,9.170428001,7.689475511,2.126229818,0.261157556,0.960873574,0.091743928,0,0,0.080183051,0.051577394,0.034125701,9.459629976
7/19/16,200,Control,33.8,26.213127,2083.149,7.8964271,544.8913253,546.6092801,1713.361151,148.5335282,15.10183607,67.56450925,5.169284393,0,0,10.98711848,3.619059631,2.388982104,565.2434708,,7.49E-15,0.063967528,12.32697747,0.011066106,19.24648,19.3066457,17.24871898,2.300469901,0.524690391,1.390938534,0.122241573,0,0,0.147087939,0.055870922,0.036697572,19.99313919
7/28/16,209,Control,34.031668,25.881667,2173.9029,7.9837364,447.1873846,448.6030021,1724.623523,181.6612681,12.48163528,79.8033498,6.164118099,0,0,10.10431171,4.414944467,2.912746797,463.5863662,,0.018340874,0.051788042,8.759482461,0.008546592,10.39130777,10.42445505,9.088083553,3.152282641,0.294676469,1.266424722,0.131543544,0,0,0.094428296,0.077162435,0.051034112,10.7592025
8/4/16,216,Control,33.98,26.490988,2182.3419,7.9746623,460.9366716,462.3850762,1731.74423,182.4315727,12.67679674,79.37537229,6.370008641,0,0,10.11816114,4.440746575,2.935012354,478.4139047,,0.042163702,0.06177229,6.947115876,0.021832412,28.84197419,28.93303247,21.29701724,7.245253853,0.802631046,3.309114146,0.335424638,0,0,0.25354975,0.175678246,0.116467573,29.91240246
8/13/16,225,Control,34.21,26.027419,2181.8785,8.0227221,401.6562532,402.9254827,1694.336466,197.0602098,11.15995353,86.57977194,6.851524872,0,0,9.644762799,4.783409333,3.158357386,416.5025271,,0.031622777,0.018315731,5.131839442,0.005132885,6.4114063,6.431731461,7.740141812,1.639406921,0.179951608,0.845376262,0.083864268,0,0,0.057888648,0.039445719,0.026084507,6.645054385
8/18/16,230,Control,34.27,26.667139,2222.2029,8.0014914,433.8192222,435.1794828,1736.596014,197.0417482,11.86138242,84.62407364,6.909466996,0,0,9.793072127,4.786403274,3.167003662,450.4269929,,0.067494856,0.075701251,8.050464479,0.002686336,4.111092791,4.123812181,7.998022509,0.905990334,0.112937491,0.49013001,0.051580287,0,0,0.035724995,0.021342251,0.014060691,4.278783959
8/25/16,237,Control,34.049998,26.931667,2203.6216,8.0181604,411.0724983,412.3573135,1705.43688,201.9624312,11.17962889,86.94923534,7.3204105,0,0,9.593896707,4.917632798,3.255145067,427.0413784,,0.022223333,0.05354819,8.833515523,0.010235975,10.81846041,10.85231851,6.802470053,4.339213066,0.295348421,1.619978019,0.178880655,0,0,0.097444493,0.105857054,0.070182603,11.23631011
9/2/16,245,Control,34.1,27.28218,2185.1931,7.9684123,468.0154053,469.4720339,1728.322652,185.0027375,12.61759868,80.13839544,6.73755643,0,0,10.02468108,4.50599368,2.986292678,486.5479161,,7.49E-15,0.081610319,8.411069049,0.008856739,12.17019875,12.20930414,12.16997677,3.231503273,0.349622004,1.432811767,0.180512827,0,0,0.111486673,0.079346597,0.053244159,12.58114496
9/9/16,252,Control,33.93,26.908491,2209.7901,7.9162264,547.8098928,549.5225879,1797.11469,167.6584526,14.91641384,71.60684213,5.764041814,0,0,10.75094309,4.086307724,2.704018426,569.0638261,,0.048304589,0.108400893,4.114941,0.005052119,7.575648407,7.601240503,5.990225767,2.119781374,0.240880148,0.84941515,0.118765836,0,0,0.079694892,0.052656605,0.035697531,7.762327853
9/16/16,259,Control,33.7,27.514599,2158.752,7.9403711,501.9374619,503.4952687,1730.166628,173.4709491,13.48345857,75.25190769,6.403234558,0,0,10.33608271,4.241588857,2.81082802,522.073845,,7.49E-15,0.055823368,24.62021139,0.021607532,33.48628823,33.59044902,29.96551273,6.656660121,0.903726829,3.000573908,0.318962203,0,0,0.265120279,0.162987321,0.108229599,34.81595517
9/23/16,266,Control,33.62,27.902731,2159.372,7.9568041,479.3605449,480.8413696,1713.550091,180.5082928,12.76327147,77.95198184,6.864640908,0,0,10.09528161,4.420464639,2.932526976,499.0046925,,0.042163702,0.108953104,11.59543276,0.01403996,18.4816994,18.54037106,14.5323547,5.242304772,0.517951955,2.112167905,0.275119954,0,0,0.165458727,0.129933361,0.086969503,19.14328214
9/30/16,273,Control,33.91,27.444559,2104.1439,7.8641331,600.2614905,602.126063,1739.877175,146.6862503,16.13535873,65.55042241,5.357787361,0,0,11.14575748,3.579732273,2.372745593,624.2456339,,0.031622777,0.095489355,11.69268841,0.01392419,24.66150954,24.73940823,17.95063603,3.788895338,0.6869347,1.882073824,0.203448563,0,0,0.19858552,0.092615571,0.061950511,25.57151367
10/10/16,283,Control,33.939999,26.876666,2166.5044,7.9818739,447.789988,449.1904916,1708.363996,185.2642118,12.20132111,80.93393564,6.688725502,0,0,9.956106702,4.514737117,2.98727239,465.1342043,,0.022497517,0.090333552,9.530357032,0.013031642,15.29014878,15.33779326,8.92689186,4.860469297,0.41348968,1.889409425,0.202290816,0,0,0.131557892,0.119023544,0.078762852,15.89243646
10/14/16,287,Control,34.16,26.186706,2192.6599,7.9416715,506.019438,507.6153553,1769.232509,171.5141227,14.00778755,74.6507395,5.760112947,0,0,10.52434804,4.166303339,2.751983931,524.8884271,,0.051639778,0.068064341,9.067792215,0.005604014,6.826679493,6.847608312,6.874921177,1.981646665,0.177917149,0.656913083,0.060846578,0,0,0.051122693,0.049006788,0.03195928,7.113519925
10/19/16,292,Control,34.31,26.307855,2196.0827,7.9691607,469.0810804,470.5583375,1746.9241,181.8434826,12.93671346,79.26308407,6.219536817,0,0,10.16619339,4.412692392,2.916679783,486.6872185,,0.031622777,0.050986262,9.93746346,0.005450884,6.321957966,6.342382087,7.477813005,2.485513677,0.184447336,0.866684679,0.096047629,0,0,0.061922433,0.060469271,0.040199514,6.531689439
10/24/16,297,Control,34.5,25.712384,2180.5906,7.9203241,532.042469,533.7301574,1778.085658,162.6439756,14.87644466,71.93804466,5.291252593,0,0,10.78973855,3.936228895,2.597879697,551.3692678,,0,0.05338014,9.134873279,0.00535274,8.173198813,8.198277619,8.41227818,1.650773237,0.213619625,0.672536829,0.050555261,0,0,0.058473957,0.039798236,0.026097337,8.513954653
11/1/16,305,Control,34.548332,25.958333,2196.7872,7.9996313,430.4077936,431.7690033,1723.888894,191.1954309,11.95817136,84.01968718,6.498023463,0,0,9.857977212,4.627406643,3.056636183,446.2552115,,0.026583807,0.126013153,8.502614589,0.011026059,12.43497038,12.47359614,7.81655775,4.130281853,0.334312828,1.62229699,0.159410196,0,0,0.105203667,0.100216708,0.066072605,12.93013401
11/9/16,313,Control,34.45,26.143682,2265.2111,8.0021897,441.3813228,442.7741152,1776.210987,198.9852826,12.21336862,84.40847963,6.631223325,0,0,9.894296974,4.821519533,3.18611135,457.7983224,,0.052704628,0.054256176,7.389110568,0.005380153,6.721384686,6.742692247,8.044013564,2.056921106,0.189769624,0.884501825,0.087776177,0,0,0.061201342,0.04952006,0.032679176,6.96653389
11/14/16,318,Control,34.3,26.04833,2189.3359,8.0281968,396.6164643,397.8694219,1694.316927,200.1349813,11.00865374,87.79572912,6.962821654,0,0,9.580022235,4.854600696,3.206119321,411.2945221,,7.49E-15,0.131431117,18.46165615,0.008621452,10.87341895,10.90658833,17.60014044,2.885153858,0.28218203,1.233142783,0.108226774,0,0,0.082297266,0.06956501,0.045509145,11.33875149
11/22/16,326,Control,34.531669,25.006666,2246.0927,8.0343046,400.3145927,401.5954027,1746.555791,202.7084154,11.39152591,87.66292547,6.466675046,0,0,9.718081903,4.898573341,3.226274829,414.3043557,,0.024152218,0.066758899,10.49306051,0.01055029,10.73626176,10.77064375,7.493520117,4.570230756,0.30663772,1.683208392,0.162942947,0,0,0.10190229,0.110453829,0.072836483,11.11009092
11/28/16,332,Control,34.6,24.618373,2232.7364,7.9932364,446.1766534,447.610986,1775.836864,185.1800526,12.81769441,80.86085773,5.688955183,0,0,10.19780438,4.469621983,2.940693907,461.4408485,,7.49E-15,0.058417116,10.0609563,0.007191249,9.12999536,9.159560223,10.34514962,2.643308555,0.266933612,1.090920766,0.10192935,0,0,0.083318837,0.063865817,0.042102921,9.432273405
12/7/16,341,Control,33.9,24.602853,2203.71,7.9742063,466.7826926,468.2835509,1774.312197,174.0842841,13.46402198,75.87056181,5.36952596,0,0,10.50887568,4.225545623,2.776310459,482.7440113,,7.49E-15,0.046183051,8.168847872,0.003169122,3.906423626,3.919331748,6.688662023,1.435277991,0.120046491,0.476374158,0.050211247,0,0,0.039195049,0.034929666,0.023056957,4.0236152
12/12/16,346,Control,33.965166,24.817499,2199.3382,8.0045491,428.4778334,429.851911,1742.327385,185.1277237,12.28751996,80.88382641,5.881658709,0,0,10.1117516,4.492911408,2.954247572,443.3023464,,0.015976148,0.04375969,7.829809588,0.020287077,24.30522041,24.38297713,17.46477036,6.916052719,0.694359587,3.02700065,0.270399725,0,0,0.223604356,0.167411602,0.11007032,25.15528793
12/20/16,354,Control,34.13,24.645121,2173.8884,7.9766996,456.1540283,457.61994,1744.699982,173.3748318,13.12729553,77.00598796,5.443511975,0,0,10.39207097,4.200843963,2.761673046,471.7871422,,0.015634719,0.109239963,8.8499594,0.006500997,8.111850747,8.137071544,8.20941723,2.151107415,0.220330542,0.876145936,0.075780706,0,0,0.067840185,0.052014301,0.03405355,8.430893788
12/28/16,362,Control,34.302,24.179329,2226.7593,8.001174,436.6292431,438.0404511,1772.831868,184.0309028,12.70496225,80.33408955,5.541740283,0,0,10.23501358,4.449437847,2.922031371,451.2147103,,0.009189366,0.103058358,8.925125521,0.007478447,9.325934584,9.356776132,10.60828039,2.811725421,0.286310637,1.199197529,0.125345724,0,0,0.09408104,0.068386311,0.04540057,9.605610927
1/5/17,370,Control,33.954,24.154264,2222.6564,8.009324,427.4724043,428.8544317,1766.394786,185.1434402,12.46902258,80.38539267,5.599407553,0,0,10.20609316,4.48861863,2.945571919,441.7351961,,0.015776213,0.055091445,8.029050936,0.009695868,11.90105532,11.939723,11.79914381,3.246272921,0.350865145,1.449482595,0.133773782,0,0,0.111902638,0.078963262,0.051924642,12.28932505
1/10/17,375,Control,34.193,24.146757,2211.9185,8.0024374,432.4732004,433.8715168,1761.001482,182.6420481,12.6014125,80.11312517,5.529981951,0,0,10.22795991,4.41947382,2.901472049,446.8955078,,0.013374935,0.050365211,8.618502761,0.004748225,5.108885804,5.125213142,6.616127447,1.950634802,0.146476876,0.690041496,0.057241887,0,0,0.048141712,0.047068172,0.030770271,5.288284638
1/16/17,381,Control,34.158999,24.612836,2215.6174,7.9859141,453.6904951,455.1490756,1772.003233,179.8409943,13.06532101,78.39303908,5.549758293,0,0,10.34090645,4.356254701,2.863724954,469.210805,,0.008931233,0.060767574,10.43054403,0.015345031,18.01359884,18.07146985,11.54605872,5.588716463,0.518521345,2.25314756,0.197783062,0,0,0.166766275,0.135223959,0.088826722,18.63189274
1/26/17,391,Control,34.351,24.34325,2214.7358,8.0141909,418.5107021,419.8606669,1749.308552,188.4494266,12.12421452,82.73715917,5.801218116,0,0,10.03926635,4.555699517,2.993543191,432.6158245,,0.020789955,0.204977464,10.38404292,0.009533827,11.43978075,11.47820771,13.99985903,3.593581913,0.364347903,1.565120173,0.185838807,0,0,0.122850816,0.087670199,0.058299618,11.75566101
2/1/17,397,Control,34.606,23.676238,2237.6481,8.0482336,384.0314934,385.2803757,1744.780734,199.6341374,11.30226695,87.6735616,5.934606299,0,0,9.776272354,4.811174251,3.156675319,396.5106769,,0.010749677,0.066147297,10.29462427,0.008736909,9.354641237,9.385556214,11.05686057,3.534499415,0.285300293,1.450091617,0.137480879,0,0,0.095619106,0.085157327,0.056111225,9.636788854
2/8/17,404,Control,34.334,23.578201,2220.8894,8.0144608,419.7901008,421.1569145,1764.285712,184.9115894,12.40387485,81.37439492,5.416038742,0,0,10.1833282,4.465363149,2.92752171,433.3605473,,0.014298407,0.099485954,9.228947035,0.00625524,6.587285371,6.609543079,7.671540206,2.789357448,0.212168145,1.023646943,0.107981641,0,0,0.074830961,0.06779492,0.044832928,6.764849842
2/14/17,410,Control,33.779,24.110838,2173.4317,8.0178114,408.4909157,409.8122714,1721.010989,182.8821861,11.93949167,80.99721137,5.66894513,0,0,10.09095206,4.439641661,2.912038726,422.0896573,,0.012866839,0.067963006,14.17863035,0.005780498,7.103673615,7.126521361,12.65808391,2.262532144,0.206351095,0.853354811,0.077165905,0,0,0.065272567,0.054877708,0.035967611,7.346406241
2/22/17,418,Control,33.7775,23.222,2188.6398,8.0606417,365.5236751,366.7190062,1708.79111,194.0699943,10.93292115,85.94146297,5.776229118,0,0,9.80632502,4.704461273,3.077812395,377.1165144,,0.009597647,0.091408005,6.765630771,0.009021211,8.289396171,8.316483896,4.489196133,3.726328089,0.248921078,1.411862246,0.128578728,0,0,0.08860637,0.090461559,0.059298363,8.553460273
3/6/17,430,Control,33.933,24.123047,2168.3908,8.0066547,419.7789696,421.1366358,1724.312782,179.3362102,12.25568935,79.86844144,5.547207914,0,0,10.17881915,4.348325204,2.85312712,433.7618425,,0.009486833,0.095401364,9.916460802,0.009031465,10.23051425,10.26348367,9.730376612,3.249552693,0.298002434,1.32742017,0.119763112,0,0,0.098561193,0.078735777,0.051701133,10.57701544
3/9/17,433,Control,33.835,23.246027,2171.5456,8.0526933,370.4768282,371.6880061,1700.793604,190.0623918,11.07086162,84.94720667,5.689073996,0,0,9.855196329,4.605418114,3.013568251,382.2413882,,0.005270463,0.05071599,10.54576351,0.006195357,6.910228237,6.933214557,11.09280403,2.287638446,0.214581441,1.002415842,0.095420802,0,0,0.072816267,0.055480699,0.036439708,7.112714529
3/16/17,440,Control,33.806,23.617749,2135.2217,8.0219247,396.5776684,397.868264,1692.057267,178.4256261,11.73826054,80.8453619,5.477589539,0,0,10.08176376,4.326993238,2.834238596,409.4292395,,0.006992059,0.054570528,7.839713757,0.006013124,6.145946749,6.165835888,6.53766699,2.260884218,0.180645392,0.886345343,0.075028815,0,0,0.062062501,0.054704659,0.035757469,6.350176709
3/21/17,445,Control,33.969834,23.820499,2101.0385,7.9711393,448.110563,449.565234,1699.186668,161.2483404,13.18257622,74.38735168,4.978740169,0,0,10.54891646,3.906660887,2.561250908,462.7927238,,0.004192027,0.060858152,10.42460952,0.01306204,14.56073784,14.60764094,7.131539651,4.451002321,0.422003205,1.796921835,0.142873304,0,0,0.141506544,0.107678232,0.0704815,15.05430185
3/28/17,452,Control,34.351,24.181585,2149.9437,8.0519701,364.9365779,366.1160222,1666.108047,194.647074,10.61524029,88.31535895,6.23517414,0,0,9.591794354,4.704279392,3.089690852,377.1293675,,0.00875595,0.143854601,10.67813416,0.004408684,3.551170401,3.561892357,6.162817049,2.448392421,0.096355775,0.707605875,0.092358142,0,0,0.037398224,0.059511336,0.039530565,3.705756591
4/4/17,459,Control,34.555,24.448571,2154.5715,8.0156379,404.1619449,405.4639361,1695.22884,184.8208658,11.66432577,83.81437348,5.896388706,0,0,9.896608199,4.461376801,2.933566154,417.8606755,,0.007071068,0.148697718,10.19392575,0.008436448,8.612089398,8.641190858,8.474836266,3.79723401,0.276097685,1.439698182,0.168314035,0,0,0.099671095,0.092393083,0.061506017,8.840495617
4/12/17,467,Control,34.575,24.613101,2151.2098,8.0533417,362.6929321,363.85896,1657.809515,198.3768858,10.42208475,90.12843635,6.527134542,0,0,9.473074631,4.789079208,3.150680541,375.0977701,,0.011785113,0.052532269,13.55844603,0.006717735,6.765868343,6.7876308,11.62320847,2.820056623,0.195102193,1.070115658,0.098301471,0,0,0.064551375,0.067933008,0.044485366,6.996862249
4/18/17,473,Control,34.365833,24.132133,2119.27,7.9625241,461.3285453,462.8204407,1713.808426,162.7708555,13.43533116,74.87540308,5.055645829,0,0,10.54030053,3.933103036,2.582887903,476.6988571,,0.005459561,0.041387123,7.863069036,0.014155521,17.24982721,17.30598873,7.730154232,4.733141557,0.50960059,1.982168859,0.168448953,0,0,0.166221213,0.114518395,0.075338934,17.80726466
4/25/17,480,Control,33.975,23.791978,2123.3434,8.0407301,373.4213301,374.6339742,1662.933976,185.0164252,10.99329973,84.5578602,5.828006028,0,0,9.804141945,4.482119662,2.938316911,385.6368738,,0.008498366,0.034062262,5.643520084,0.006586162,6.518635753,6.539767552,5.529047406,2.430192991,0.191313632,0.9988001,0.087997596,0,0,0.065984724,0.059003904,0.038639656,6.733539443
5/2/17,487,Control,33.444,24.984172,2103.2665,8.0137103,400.158726,401.4394168,1658.901234,178.7731802,11.45879273,80.79353445,6.035316938,0,0,9.952651231,4.358278043,2.864066911,414.1326155,,0.005163978,0.141950638,12.88678171,0.007546487,8.755061226,8.784453111,13.7482617,2.84126082,0.278063735,1.234949125,0.152567757,0,0,0.098084455,0.069677512,0.046166445,8.994341918
5/11/17,496,Control,33.563,24.780963,2109.7812,8.0170211,397.5231902,398.7986505,1662.888781,179.7878388,11.43594952,81.33850857,5.988098635,0,0,9.940960249,4.37721709,2.875520053,411.2489019,,0.006749486,0.181075596,9.507423495,0.011413453,13.85748693,13.90415497,17.36048214,3.949463504,0.44093049,1.953864983,0.240549585,0,0,0.155876266,0.097334782,0.065179412,14.22962372
5/16/17,501,Control,33.877834,24.722833,2141.2949,7.9783845,448.0559056,449.4944129,1717.558972,170.8313849,12.8854361,76.60525292,5.478685169,0,0,10.36372711,4.148188439,2.726326218,463.4793657,,0.008130313,0.08482378,8.983297074,0.012029996,13.40893408,13.45101011,5.292768023,4.118393546,0.368060794,1.619155779,0.126252675,0,0,0.119404183,0.099632072,0.065045915,13.91726418
5/24/17,509,Control,34.119,24.833509,2134.8333,8.0104808,407.4902845,408.7968228,1682.746573,181.9232829,11.67196357,82.26739006,5.982704094,0,0,9.934853819,4.4097957,2.900614773,421.5992872,,0.005676462,0.129593296,9.559250738,0.004929564,5.632899979,5.65183155,9.334285869,2.061201238,0.181039971,0.832664209,0.107972652,0,0,0.064107915,0.050277072,0.033456014,5.786751805
6/1/17,517,Control,34.143,25.142288,2114.835,7.9837858,434.3846772,435.7722026,1683.772518,173.1896949,12.34387199,78.90839916,5.785316771,0,0,10.14225682,4.199540948,2.765006399,449.6813762,,0.024966644,0.1397297,9.501506699,0.006144183,7.589238758,7.61374335,9.999222142,2.096584984,0.225086257,0.925237217,0.107022842,0,0,0.075472911,0.051085328,0.03377069,7.844434983
6/6/17,522,Control,34.229,25.111358,2138.2369,8.0058734,412.846542,414.1657659,1684.760633,182.4952487,11.73565519,82.41659713,6.079246876,0,0,9.920742327,4.421835214,2.911573299,427.3592467,,0.007378648,0.074016596,8.018745461,0.003161044,3.708928917,3.721313693,7.172825109,1.414533011,0.117060622,0.531395976,0.066476897,0,0,0.040490175,0.034388098,0.022810457,3.813468208
6/16/17,532,Control,34.324,25.861712,2135.2267,8.0259012,388.9803601,390.2119861,1654.708514,193.265441,10.84554222,87.18016954,6.816760607,0,0,9.566136128,4.685418539,3.092742577,403.2292237,,0.005163978,0.156869799,11.6450112,0.011301469,12.14958927,12.1870439,12.38040646,3.836123254,0.322936335,1.666782685,0.156516229,0,0,0.103217905,0.09257593,0.060594101,12.64877912
6/21/17,537,Control,34.437,25.675259,2156.0485,8.0031334,418.4829199,419.8110006,1692.408541,186.7983858,11.71612102,83.67851683,6.374778419,0,0,9.838648835,4.522868687,2.98437504,433.6534929,,0.004830459,0.06405751,6.637569991,0.004381902,5.780888214,5.799612789,8.079619799,1.441659319,0.169669897,0.717043382,0.082759169,0,0,0.054893967,0.035055852,0.023335011,5.971108418
6/27/17,543,Control,34.456501,25.383,2106.8932,7.9518698,471.240182,472.7410137,1696.195362,164.7515197,13.28847183,75.6829435,5.523284043,0,0,10.39242603,3.986355448,2.628107272,488.0521291,,0.010167991,0.046558963,9.839454127,0.011066442,13.42481364,13.46747291,8.618208961,3.781579855,0.377128949,1.562619891,0.14005018,0,0,0.12143714,0.091563866,0.060364275,13.9086902
7/7/17,553,Control,34.582,26.023465,2120.1691,8.0012523,412.5847192,413.8885499,1658.736042,185.1960714,11.44286421,84.48852215,6.562626851,0,0,9.72994977,4.481469269,2.961018277,427.8287129,,0.00421637,0.097213441,16.99747461,0.003587395,6.091939649,6.111547646,15.29278129,1.727778047,0.177447755,0.606857445,0.083929205,0,0,0.053727897,0.042080512,0.028021334,6.298630719
7/19/17,565,Control,34.61,25.784457,2139.3664,8.0170569,398.5045669,399.7675769,1663.788768,191.1485346,11.11672008,86.62246797,6.667900579,0,0,9.626575121,4.622449715,3.052070152,413.0357707,,0.008164966,0.063443212,8.831322843,0.007608152,8.901910617,8.930880611,10.9369843,2.812203099,0.262264403,1.278188579,0.144820195,0,0,0.087704771,0.068363299,0.045465921,9.187363503
7/25/17,571,Control,34.621164,26.108666,2148.3975,7.9626416,465.7343167,467.2045762,1712.17174,175.615894,12.88693152,78.95049033,6.054582701,0,0,10.16048653,4.248898965,2.808288667,483.0225796,,0.010453401,0.046651564,11.71442649,0.008983677,11.27782776,11.31327537,10.96724504,3.173840525,0.309867544,1.307523696,0.121329125,0,0,0.096685385,0.076684986,0.050560442,11.70483107
